lang,N,row_treatment,gate_on,rule_clause,floor_unmod,floor_assigned,seen_rescale,target_lang,floor_gap_shift
mwf_Latn,268,floor21,True,else_floor21_gate,-14.230773,-21.0,0.0,aqz_Latn,0.0
mwl_Latn,29497,unmod,False,head_unmod,-17.93203,,0.0,glg_Latn,0.0
mwm_Latn,34765,unmod,False,head_unmod,-18.402266,,0.0,sba_Latn,0.0
mwn_Latn,45676,unmod,False,head_unmod,-17.677385,,0.0,mgr_Latn,0.0
mwp_Latn,4930,floor21,True,else_floor21_gate,-16.40271,-21.0,0.0,jav_Latn,-1.835878000000001
mwq_Latn,13480,floor21,True,else_floor21_gate,-17.259821,-21.0,0.0,cfm_Latn,-2.050412999999999
mwv_Latn,13480,floor21,True,else_floor21_gate,-17.179976,-21.0,0.0,bug_Latn,0.0
mww_Latn,100000,unmod,False,head_unmod,-18.77319,,0.0,,
mxb_Latn,17827,floor21,True,else_floor21_gate,-17.681934,-21.0,0.0,mxv_Latn,-2.2336600000000004
mxp_Latn,17765,floor21,True,else_floor21_gate,-17.881172,-21.0,0.0,mxq_Latn,0.0
mxq_Latn,17822,floor21,True,else_floor21_gate,-17.746532,-21.0,0.0,mco_Latn,-2.0979600000000005
mxt_Latn,17738,floor21,True,else_floor21_gate,-17.503897,-21.0,0.0,mih_Latn,0.0
mxv_Latn,100000,unmod,False,head_unmod,-18.76634,,0.0,,
mya_Mymr,100000,unmod,False,head_unmod,-19.345442,,0.0,,
myb_Latn,17794,floor21,True,else_floor21_gate,-17.453413,-21.0,0.0,vls_Latn,-3.370118999999999
myk_Latn,17969,floor21,True,else_floor21_gate,-17.616508,-21.0,0.0,bam_Latn,-3.71903
myu_Latn,17307,floor21,True,else_floor21_gate,-17.887817,-21.0,0.0,bjn_Latn,-3.302102999999999
myv_Cyrl,46588,unmod,False,head_unmod,-18.38945,,0.0,rus_Cyrl,0.0
myw_Latn,20830,unmod,False,head_unmod,-17.742155,,0.0,pag_Latn,0.0
myx_Latn,24108,unmod,False,head_unmod,-17.755346,,0.0,leh_Latn,0.0
myy_Latn,17572,floor21,True,else_floor21_gate,-17.714045,-21.0,0.0,bao_Latn,0.0
mza_Latn,17806,floor21,True,else_floor21_gate,-17.707783,-21.0,0.0,xtm_Latn,-3.199767999999999
mzh_Latn,30095,unmod,False,head_unmod,-18.111252,,0.0,vro_Latn,0.0
mzk_Latn,13518,floor21,True,else_floor21_gate,-17.266422,-21.0,0.0,wol_Latn,-2.514042
mzl_Latn,11046,floor21,True,else_floor21_gate,-17.391584,-21.0,0.0,mxq_Latn,0.0
mzm_Latn,17809,floor21,True,else_floor21_gate,-17.491001,-21.0,0.0,bam_Latn,-3.71903
mzn_Arab,25413,unmod,False,head_unmod,-17.556471,,0.0,fas_Arab,0.0
mzw_Latn,17739,floor21,True,else_floor21_gate,-17.420576,-21.0,0.0,vag_Latn,0.0
mzz_Latn,1662,floor21,True,else_floor21_gate,-15.216453,-21.0,0.0,bwd_Latn,0.0
nab_Latn,17051,floor21,True,else_floor21_gate,-18.281052,-21.0,0.0,cuc_Latn,0.0
naf_Latn,30339,unmod,False,head_unmod,-18.261372,,0.0,kpf_Latn,0.0
nah_Latn,14383,floor21,True,else_floor21_gate,-17.27706,-21.0,0.0,nhi_Latn,-3.400848
nak_Latn,24401,unmod,False,head_unmod,-18.026012,,0.0,rmy_Latn,0.0
nan_Latn,41646,unmod,False,head_unmod,-18.144865,,0.0,sco_Latn,0.0
nap_Latn,26109,unmod,False,head_unmod,-17.651451,,0.0,ita_Latn,0.0
naq_Latn,92558,unmod,False,head_unmod,-18.771753,,0.0,ron_Latn,0.0
nas_Latn,24606,unmod,False,head_unmod,-17.986658,,0.0,mak_Latn,0.0
nav_Latn,81124,unmod,False,head_unmod,-19.035158,,0.0,sco_Latn,0.0
naw_Latn,17827,floor21,True,else_floor21_gate,-17.546942,-21.0,0.0,xsm_Latn,-3.013425999999999
nba_Latn,100000,unmod,False,head_unmod,-18.472231,,0.0,,
nbc_Latn,10982,floor21,True,else_floor21_gate,-16.862131,-21.0,0.0,nph_Latn,0.0
nbe_Latn,11062,floor21,True,else_floor21_gate,-16.906702,-21.0,0.0,jav_Latn,-1.835878000000001
nbl_Latn,100000,unmod,False,head_unmod,-18.641697,,0.0,,
nbq_Latn,3157,floor21,True,else_floor21_gate,-16.060347,-21.0,0.0,dnw_Latn,0.0
nbu_Latn,30552,unmod,False,head_unmod,-18.02268,,0.0,pck_Latn,0.0
nca_Latn,24465,unmod,False,head_unmod,-17.863176,,0.0,rwo_Latn,0.0
nch_Latn,100000,unmod,False,head_unmod,-18.59623,,0.0,,
ncj_Latn,100000,unmod,False,head_unmod,-18.582277,,0.0,,
ncl_Latn,17768,floor21,True,else_floor21_gate,-17.828796,-21.0,0.0,azz_Latn,0.0
ncq_Laoo,4269,floor21,True,else_floor21_gate,-16.466597,-21.0,0.0,lao_Laoo,-2.3695960000000014
nct_Latn,11027,floor21,True,else_floor21_gate,-16.898602,-21.0,0.0,aim_Latn,0.0
ncu_Latn,17218,floor21,True,else_floor21_gate,-17.73918,-21.0,0.0,dua_Latn,-3.297884
ncx_Latn,100000,unmod,False,head_unmod,-18.390837,,0.0,,
ndc_Latn,100000,unmod,False,head_unmod,-18.647385,,0.0,,
nde_Latn,100000,unmod,False,head_unmod,-18.681803,,0.0,,
ndh_Latn,625,floor21,True,else_floor21_gate,-13.945949,-21.0,0.0,eme_Latn,0.0
ndi_Latn,11030,floor21,True,else_floor21_gate,-17.297207,-21.0,0.0,pfe_Latn,0.0
ndj_Latn,17827,floor21,True,else_floor21_gate,-17.317513,-21.0,0.0,heh_Latn,-3.6094679999999997
ndo_Latn,100000,unmod,False,head_unmod,-18.525976,,0.0,,
ndp_Latn,13523,floor21,True,else_floor21_gate,-17.031614,-21.0,0.0,mhi_Latn,0.0
nds_Latn,100000,unmod,False,head_unmod,-18.912697,,0.0,,
ndy_Latn,6763,floor21,True,else_floor21_gate,-16.413326,-21.0,0.0,knc_Latn,0.0
ndz_Latn,17783,floor21,True,else_floor21_gate,-17.768555,-21.0,0.0,yor_Latn,-1.9451560000000008
neb_Latn,13396,floor21,True,else_floor21_gate,-17.570869,-21.0,0.0,kpe_Latn,-1.9313770000000012
new_Deva,25626,unmod,False,head_unmod,-17.388943,,0.0,san_Deva,0.0
nfa_Latn,17143,floor21,True,else_floor21_gate,-17.712582,-21.0,0.0,jav_Latn,-1.835878000000001
nfr_Latn,13480,floor21,True,else_floor21_gate,-17.096079,-21.0,0.0,dyi_Latn,0.0
ngb_Latn,3303,floor21,True,else_floor21_gate,-15.210426,-21.0,0.0,sag_Latn,-2.4101430000000015
ngc_Latn,11049,floor21,True,else_floor21_gate,-16.773392,-21.0,0.0,lin_Latn,-2.384803999999999
ngl_Latn,100000,unmod,False,head_unmod,-18.521822,,0.0,,
ngp_Latn,17827,floor21,True,else_floor21_gate,-17.305391,-21.0,0.0,ziw_Latn,0.0
ngu_Latn,100000,unmod,False,head_unmod,-18.73123,,0.0,,
nhd_Latn,13486,floor21,True,else_floor21_gate,-17.198664,-21.0,0.0,gug_Latn,-2.2391450000000006
nhe_Latn,28871,unmod,False,head_unmod,-18.053354,,0.0,nch_Latn,0.0
nhg_Latn,16904,floor21,True,else_floor21_gate,-17.587761,-21.0,0.0,nhw_Latn,0.0
nhi_Latn,18600,unmod,False,head_unmod,-17.599152,,0.0,ncj_Latn,0.0
nhk_Latn,3218,floor21,True,else_floor21_gate,-15.161458,-21.0,0.0,nhx_Latn,-2.7825890000000015
nho_Latn,24502,unmod,False,head_unmod,-17.95072,,0.0,mri_Latn,0.0
nhr_Latn,17751,floor21,True,else_floor21_gate,-17.776934,-21.0,0.0,bjn_Latn,-3.302102999999999
nhu_Latn,17806,floor21,True,else_floor21_gate,-17.621712,-21.0,0.0,bam_Latn,-3.71903
nhw_Latn,17816,floor21,True,else_floor21_gate,-17.573555,-21.0,0.0,nhe_Latn,-2.946646000000001
nhx_Latn,35642,unmod,False,head_unmod,-18.217411,,0.0,ngu_Latn,0.0
nhy_Latn,17810,floor21,True,else_floor21_gate,-17.553694,-21.0,0.0,ncx_Latn,-2.609162999999999
nia_Latn,100000,unmod,False,head_unmod,-18.780529,,0.0,,
nif_Latn,10209,floor21,True,else_floor21_gate,-17.084759,-21.0,0.0,yut_Latn,-2.9933680000000003
nii_Latn,30695,unmod,False,head_unmod,-18.301008,,0.0,jav_Latn,0.0
nij_Latn,13418,floor21,True,else_floor21_gate,-17.098156,-21.0,0.0,bjn_Latn,-3.302102999999999
nim_Latn,17845,floor21,True,else_floor21_gate,-17.405718,-21.0,0.0,kam_Latn,-2.2687659999999994
nin_Latn,24556,unmod,False,head_unmod,-17.772818,,0.0,kin_Latn,0.0
nio_Cyrl,90,floor21,True,else_floor21_gate,-13.587542,-21.0,0.0,sel_Cyrl,0.0
niq_Latn,30088,unmod,False,head_unmod,-17.860744,,0.0,mas_Latn,0.0
niu_Latn,100000,unmod,False,head_unmod,-18.406122,,0.0,,
niy_Latn,11062,floor21,True,else_floor21_gate,-17.45653,-21.0,0.0,vut_Latn,0.0
njb_Latn,10983,floor21,True,else_floor21_gate,-17.100584,-21.0,0.0,bjn_Latn,-3.302102999999999
njm_Latn,30730,unmod,False,head_unmod,-17.923761,,0.0,sot_Latn,0.0
njn_Latn,29912,unmod,False,head_unmod,-17.962257,,0.0,tcz_Latn,0.0
njo_Latn,30731,unmod,False,head_unmod,-17.875658,,0.0,jav_Latn,0.0
njz_Latn,11038,floor21,True,else_floor21_gate,-17.146141,-21.0,0.0,jbo_Latn,0.0
nkf_Latn,6762,floor21,True,else_floor21_gate,-16.39966,-21.0,0.0,aim_Latn,0.0
nki_Latn,11061,floor21,True,else_floor21_gate,-16.802982,-21.0,0.0,pck_Latn,-2.9892670000000017
nko_Latn,17654,floor21,True,else_floor21_gate,-17.574152,-21.0,0.0,naw_Latn,0.0
nla_Latn,233,floor21,True,else_floor21_gate,-13.544067,-21.0,0.0,aqz_Latn,0.0
nlc_Latn,13403,floor21,True,else_floor21_gate,-17.440456,-21.0,0.0,mad_Latn,-2.2479520000000015
nld_Latn,100000,unmod,False,head_unmod,-19.222292,,0.0,,
nlg_Latn,16692,floor21,True,else_floor21_gate,-17.402336,-21.0,0.0,bnp_Latn,-2.9456670000000003
nma_Latn,11038,floor21,True,else_floor21_gate,-17.037949,-21.0,0.0,nst_Latn,-2.6724700000000006
nmf_Latn,30733,unmod,False,head_unmod,-17.937008,,0.0,tcz_Latn,0.0
nmh_Latn,11056,floor21,True,else_floor21_gate,-16.941381,-21.0,0.0,anm_Latn,-2.9407080000000008
nmo_Latn,11055,floor21,True,else_floor21_gate,-16.971823,-21.0,0.0,nmh_Latn,0.0
nmw_Latn,3113,floor21,True,else_floor21_gate,-15.73734,-21.0,0.0,mpx_Latn,-3.075298
nmz_Latn,13452,floor21,True,else_floor21_gate,-17.273016,-21.0,0.0,vag_Latn,0.0
nnb_Latn,83880,unmod,False,head_unmod,-18.769272,,0.0,koo_Latn,0.0
nng_Latn,11050,floor21,True,else_floor21_gate,-17.154612,-21.0,0.0,lmk_Latn,0.0
nnh_Latn,10903,floor21,True,else_floor21_gate,-17.270403,-21.0,0.0,ybb_Latn,0.0
nnl_Latn,29935,unmod,False,head_unmod,-17.885239,,0.0,nre_Latn,0.0
nno_Latn,100000,unmod,False,head_unmod,-18.932827,,0.0,,
nnp_Latn,11050,floor21,True,else_floor21_gate,-17.038475,-21.0,0.0,nbe_Latn,0.0
nnq_Latn,17827,floor21,True,else_floor21_gate,-17.316429,-21.0,0.0,kde_Latn,-3.3463059999999984
nnw_Latn,17675,floor21,True,else_floor21_gate,-17.780035,-21.0,0.0,xsm_Latn,-3.013425999999999
noa_Latn,35324,unmod,False,head_unmod,-18.736364,,0.0,bar_Latn,0.0
nob_Latn,100000,unmod,False,head_unmod,-19.031115,,0.0,,
nod_Thai,11038,floor21,True,else_floor21_gate,-17.459028,-21.0,0.0,tha_Thai,-1.4429470000000002
nog_Cyrl,19172,unmod,False,head_unmod,-17.515192,,0.0,crh_Cyrl,0.0
non_Latn,502,floor21,True,else_floor21_gate,-14.170449,-21.0,0.0,isl_Latn,-1.861732
nop_Latn,31774,unmod,False,head_unmod,-18.10099,,0.0,ach_Latn,0.0
not_Latn,24235,unmod,False,head_unmod,-17.952442,,0.0,cni_Latn,0.0
nou_Latn,30588,unmod,False,head_unmod,-18.082512,,0.0,jav_Latn,0.0
nov_Latn,1813,floor21,True,else_floor21_gate,-15.533905,-21.0,0.0,ile_Latn,0.0
nph_Latn,11061,floor21,True,else_floor21_gate,-16.91116,-21.0,0.0,nbe_Latn,0.0
npi_Deva,100000,unmod,False,head_unmod,-19.257318,,0.0,,
npi_Latn,359,floor21,True,else_floor21_gate,-13.980992,-21.0,0.0,ory_Latn,0.0
npl_Latn,24576,unmod,False,head_unmod,-17.743412,,0.0,ncx_Latn,0.0
npo_Latn,11061,floor21,True,else_floor21_gate,-16.983265,-21.0,0.0,yim_Latn,-3.078555999999999
npy_Latn,13254,floor21,True,else_floor21_gate,-17.193129,-21.0,0.0,lew_Latn,0.0
nqo_Nkoo,8471,floor21,True,else_floor21_gate,-17.732807,-21.0,0.0,,
nre_Latn,30002,unmod,False,head_unmod,-17.905968,,0.0,njm_Latn,0.0
nrf_Latn,6460,floor21,True,else_floor21_gate,-17.058842,-21.0,0.0,fra_Latn,-2.029236000000001
nri_Latn,11054,floor21,True,else_floor21_gate,-16.815287,-21.0,0.0,njm_Latn,-3.076239000000001
nsa_Latn,11044,floor21,True,else_floor21_gate,-16.866922,-21.0,0.0,yim_Latn,-3.078555999999999
nse_Latn,93386,unmod,False,head_unmod,-18.523872,,0.0,nya_Latn,0.0
nsm_Latn,29995,unmod,False,head_unmod,-17.966549,,0.0,xho_Latn,0.0
nsn_Latn,24366,unmod,False,head_unmod,-17.91802,,0.0,sun_Latn,0.0
nso_Latn,100000,unmod,False,head_unmod,-18.741491,,0.0,,
nss_Latn,5620,floor21,True,else_floor21_gate,-16.337196,-21.0,0.0,ktm_Latn,0.0
nst_Latn,30606,unmod,False,head_unmod,-18.32753,,0.0,vro_Latn,0.0
nsu_Latn,17790,floor21,True,else_floor21_gate,-17.481615,-21.0,0.0,npl_Latn,-3.2565880000000007
ntp_Latn,17357,floor21,True,else_floor21_gate,-17.76759,-21.0,0.0,srd_Latn,-2.7017500000000005
ntr_Latn,17764,floor21,True,else_floor21_gate,-17.580515,-21.0,0.0,gur_Latn,-2.1987510000000015
ntu_Latn,12626,floor21,True,else_floor21_gate,-17.500811,-21.0,0.0,ile_Latn,0.0
nuj_Latn,8313,floor21,True,else_floor21_gate,-16.635025,-21.0,0.0,lsm_Latn,0.0
nus_Latn,14391,floor21,True,else_floor21_gate,-17.343405,-21.0,0.0,dik_Latn,-2.754517
nuy_Latn,11270,floor21,True,else_floor21_gate,-17.492405,-21.0,0.0,bvr_Latn,0.0
nuz_Latn,1598,floor21,True,else_floor21_gate,-15.159297,-21.0,0.0,ngu_Latn,-2.26877
nvm_Latn,22498,unmod,False,head_unmod,-17.995245,,0.0,eus_Latn,0.0
nwb_Latn,13165,floor21,True,else_floor21_gate,-17.658447,-21.0,0.0,kyf_Latn,0.0
nwi_Latn,17294,floor21,True,else_floor21_gate,-17.686531,-21.0,0.0,tnk_Latn,0.0
nwx_Deva,16773,floor21,True,else_floor21_gate,-17.441467,-21.0,0.0,new_Deva,-3.611056999999999
nxd_Latn,11061,floor21,True,else_floor21_gate,-16.874235,-21.0,0.0,lin_Latn,-2.384803999999999
nya_Latn,100000,unmod,False,head_unmod,-18.650843,,0.0,,
nyf_Latn,13672,floor21,True,else_floor21_gate,-17.150051,-21.0,0.0,swh_Latn,-2.002220000000001
nyk_Latn,100000,unmod,False,head_unmod,-18.503073,,0.0,,
nyn_Latn,100000,unmod,False,head_unmod,-18.551008,,0.0,,
nyo_Latn,13528,floor21,True,else_floor21_gate,-17.0072,-21.0,0.0,ttj_Latn,-2.624110999999999
nyu_Latn,100000,unmod,False,head_unmod,-18.473366,,0.0,,
nyy_Latn,99263,unmod,False,head_unmod,-18.637817,,0.0,bem_Latn,0.0
nza_Latn,4301,floor21,True,else_floor21_gate,-16.241661,-21.0,0.0,bmv_Latn,0.0
nzi_Latn,100000,unmod,False,head_unmod,-18.677246,,0.0,,
nzm_Latn,30721,unmod,False,head_unmod,-18.107689,,0.0,sun_Latn,0.0
obo_Latn,17566,floor21,True,else_floor21_gate,-17.629196,-21.0,0.0,atd_Latn,0.0
oci_Latn,100000,unmod,False,head_unmod,-19.011343,,0.0,,
ogo_Latn,49629,unmod,False,head_unmod,-17.911001,,0.0,ada_Latn,0.0
ojb_Cans,33721,unmod,False,head_unmod,-18.573275,,0.0,,
ojb_Latn,26541,unmod,False,head_unmod,-18.241148,,0.0,fuv_Latn,0.0
oke_Latn,51037,unmod,False,head_unmod,-17.945292,,0.0,urh_Latn,0.0
oku_Latn,6760,floor21,True,else_floor21_gate,-16.565989,-21.0,0.0,nhu_Latn,0.0
okv_Latn,24041,unmod,False,head_unmod,-17.657719,,0.0,kpr_Latn,0.0
old_Latn,13531,floor21,True,else_floor21_gate,-17.068827,-21.0,0.0,vun_Latn,0.0
olo_Latn,8012,floor21,True,else_floor21_gate,-16.461252,-21.0,0.0,krl_Latn,0.0
omb_Latn,4266,floor21,True,else_floor21_gate,-16.182562,-21.0,0.0,nlg_Latn,0.0
omw_Latn,27268,unmod,False,head_unmod,-18.290979,,0.0,tbg_Latn,0.0
ong_Latn,31080,unmod,False,head_unmod,-18.1998,,0.0,jav_Latn,0.0
ons_Latn,24539,unmod,False,head_unmod,-17.990429,,0.0,mlh_Latn,0.0
ood_Latn,16954,floor21,True,else_floor21_gate,-17.663958,-21.0,0.0,gsw_Latn,-1.9862479999999998
opm_Latn,23755,unmod,False,head_unmod,-18.17584,,0.0,bjn_Latn,0.0
orv_Cyrl,27832,unmod,False,head_unmod,-17.53339,,0.0,bul_Cyrl,0.0
ory_Latn,435,floor21,True,else_floor21_gate,-13.963146,-21.0,0.0,asm_Latn,0.0
ory_Orya,100000,unmod,False,head_unmod,-19.607996,,0.0,,
oss_Cyrl,100000,unmod,False,head_unmod,-19.032125,,0.0,,
ota_Arab,674,floor21,True,else_floor21_gate,-13.787377,-21.0,0.0,acm_Arab,0.0
otd_Latn,6719,floor21,True,else_floor21_gate,-16.526588,-21.0,0.0,bjn_Latn,-3.302102999999999
ote_Latn,56504,unmod,False,head_unmod,-18.381649,,0.0,spa_Latn,0.0
otm_Latn,17662,floor21,True,else_floor21_gate,-17.657454,-21.0,0.0,ote_Latn,-2.6183510000000005
otn_Latn,17786,floor21,True,else_floor21_gate,-17.768415,-21.0,0.0,ote_Latn,-2.6183510000000005
oto_Latn,4664,floor21,True,else_floor21_gate,-15.615449,-21.0,0.0,ote_Latn,-2.6183510000000005
otq_Latn,17800,floor21,True,else_floor21_gate,-17.440126,-21.0,0.0,ote_Latn,-2.6183510000000005
ots_Latn,21473,unmod,False,head_unmod,-18.039343,,0.0,ote_Latn,0.0
otw_Latn,85,floor21,True,else_floor21_gate,-13.330602,-21.0,0.0,ldn_Latn,0.0
oym_Latn,10692,floor21,True,else_floor21_gate,-17.457165,-21.0,0.0,kyz_Latn,0.0
ozm_Latn,13451,floor21,True,else_floor21_gate,-17.593803,-21.0,0.0,bss_Latn,0.0
pab_Latn,17824,floor21,True,else_floor21_gate,-17.589117,-21.0,0.0,ter_Latn,0.0
pad_Latn,24093,unmod,False,head_unmod,-18.228113,,0.0,mcq_Latn,0.0
pag_Latn,100000,unmod,False,head_unmod,-18.582241,,0.0,,
pah_Latn,17258,floor21,True,else_floor21_gate,-17.919264,-21.0,0.0,gun_Latn,0.0
pam_Latn,34170,unmod,False,head_unmod,-17.942547,,0.0,fil_Latn,0.0
pan_Guru,100000,unmod,False,head_unmod,-19.558218,,0.0,,
pan_Latn,4064,floor21,True,else_floor21_gate,-15.834356,-21.0,0.0,guj_Latn,0.0
pao_Latn,15679,floor21,True,else_floor21_gate,-17.43165,-21.0,0.0,mny_Latn,-3.3600920000000016
pap_Latn,100000,unmod,False,head_unmod,-18.597628,,0.0,,
pau_Latn,100000,unmod,False,head_unmod,-18.60652,,0.0,,
pbb_Latn,17747,floor21,True,else_floor21_gate,-17.682201,-21.0,0.0,fur_Latn,-2.9624500000000005
pbc_Latn,13500,floor21,True,else_floor21_gate,-17.290836,-21.0,0.0,ake_Latn,0.0
pbi_Latn,13371,floor21,True,else_floor21_gate,-17.417183,-21.0,0.0,hig_Latn,0.0
pbt_Arab,80648,unmod,False,head_unmod,-19.158524,,0.0,fas_Arab,0.0
pcd_Latn,2213,floor21,True,else_floor21_gate,-14.803782,-21.0,0.0,nrf_Latn,0.0
pck_Latn,37494,unmod,False,head_unmod,-18.010733,,0.0,zom_Latn,0.0
pcm_Latn,33265,unmod,False,head_unmod,-18.195763,,0.0,wes_Latn,0.0
pdc_Latn,13498,floor21,True,else_floor21_gate,-17.139444,-21.0,0.0,bar_Latn,-1.853117000000001
pdt_Latn,100000,unmod,False,head_unmod,-18.825802,,0.0,,
pem_Latn,8343,floor21,True,else_floor21_gate,-16.03536,-21.0,0.0,lua_Latn,-2.425647999999999
pfe_Latn,15290,floor21,True,else_floor21_gate,-17.251448,-21.0,0.0,vut_Latn,0.0
pfl_Latn,8500,floor21,True,else_floor21_gate,-16.638943,-21.0,0.0,gsw_Latn,-1.9862479999999998
phm_Latn,38316,unmod,False,head_unmod,-17.485403,,0.0,nyu_Latn,0.0
pib_Latn,25109,unmod,False,head_unmod,-17.681877,,0.0,swh_Latn,0.0
pio_Latn,17469,floor21,True,else_floor21_gate,-18.007835,-21.0,0.0,tar_Latn,-3.0575660000000013
pir_Latn,17355,floor21,True,else_floor21_gate,-17.663752,-21.0,0.0,gvc_Latn,-2.9805509999999984
pis_Latn,100000,unmod,False,head_unmod,-18.546104,,0.0,,
pjt_Latn,19780,unmod,False,head_unmod,-17.979954,,0.0,wbp_Latn,0.0
pkb_Latn,13429,floor21,True,else_floor21_gate,-17.207628,-21.0,0.0,nyf_Latn,0.0
plg_Latn,15999,floor21,True,else_floor21_gate,-17.745949,-21.0,0.0,moc_Latn,-3.2572919999999996
pls_Latn,36929,unmod,False,head_unmod,-18.292463,,0.0,spa_Latn,0.0
plt_Latn,100000,unmod,False,head_unmod,-19.041254,,0.0,,
plu_Latn,22814,unmod,False,head_unmod,-18.041212,,0.0,bjn_Latn,0.0
plw_Latn,18070,unmod,False,head_unmod,-17.543753,,0.0,pam_Latn,0.0
pma_Latn,31148,unmod,False,head_unmod,-18.152931,,0.0,bre_Latn,0.0
pmf_Latn,13325,floor21,True,else_floor21_gate,-17.476774,-21.0,0.0,lew_Latn,0.0
pmq_Latn,315,floor21,True,else_floor21_gate,-14.183052,-21.0,0.0,max_Latn,0.0
pms_Latn,26149,unmod,False,head_unmod,-17.492306,,0.0,lmo_Latn,0.0
pmx_Latn,30033,unmod,False,head_unmod,-18.044975,,0.0,tcz_Latn,0.0
pnb_Arab,100000,unmod,False,head_unmod,-19.070658,,0.0,,
pne_Latn,17790,floor21,True,else_floor21_gate,-17.511404,-21.0,0.0,ban_Latn,-2.735759999999999
pnt_Grek,846,floor21,True,else_floor21_gate,-14.752656,-21.0,0.0,ell_Grek,-1.2517800000000001
pny_Latn,11061,floor21,True,else_floor21_gate,-17.267618,-21.0,0.0,bfd_Latn,0.0
poe_Latn,34622,unmod,False,head_unmod,-18.283293,,0.0,pls_Latn,0.0
poh_Latn,57259,unmod,False,head_unmod,-19.130173,,0.0,acr_Latn,0.0
poi_Latn,24578,unmod,False,head_unmod,-17.979029,,0.0,arg_Latn,0.0
pol_Latn,100000,unmod,False,head_unmod,-19.433941,,0.0,,
pon_Latn,100000,unmod,False,head_unmod,-18.694586,,0.0,,
por_Latn,100000,unmod,False,head_unmod,-19.249256,,0.0,,
pos_Latn,4298,floor21,True,else_floor21_gate,-16.168865,-21.0,0.0,ext_Latn,0.0
pot_Latn,3543,floor21,True,else_floor21_gate,-16.059576,-21.0,0.0,gos_Latn,0.0
pov_Latn,23414,unmod,False,head_unmod,-17.012184,,0.0,kea_Latn,0.0
poy_Latn,11062,floor21,True,else_floor21_gate,-16.909691,-21.0,0.0,wmw_Latn,0.0
ppk_Latn,13248,floor21,True,else_floor21_gate,-17.309254,-21.0,0.0,npy_Latn,0.0
ppo_Latn,23741,unmod,False,head_unmod,-18.07823,,0.0,mwl_Latn,0.0
pps_Latn,11062,floor21,True,else_floor21_gate,-17.060431,-21.0,0.0,pls_Latn,-2.7075369999999985
prf_Latn,17733,floor21,True,else_floor21_gate,-17.384258,-21.0,0.0,fil_Latn,-2.077686
prg_Latn,891,floor21,True,else_floor21_gate,-13.981436,-21.0,0.0,fkv_Latn,0.0
pri_Latn,16474,floor21,True,else_floor21_gate,-17.663046,-21.0,0.0,scn_Latn,-2.4046459999999996
prq_Latn,4298,floor21,True,else_floor21_gate,-16.149984,-21.0,0.0,cpc_Latn,0.0
pse_Latn,13493,floor21,True,else_floor21_gate,-17.051226,-21.0,0.0,ind_Latn,-2.069883000000001
pss_Latn,6762,floor21,True,else_floor21_gate,-16.652725,-21.0,0.0,bjn_Latn,-3.302102999999999
ptp_Latn,24490,unmod,False,head_unmod,-17.919369,,0.0,diq_Latn,0.0
ptu_Latn,17647,floor21,True,else_floor21_gate,-17.535442,-21.0,0.0,mqj_Latn,-3.2820029999999996
pua_Latn,6760,floor21,True,else_floor21_gate,-16.531576,-21.0,0.0,tsz_Latn,-2.370505999999999
pui_Latn,6760,floor21,True,else_floor21_gate,-16.60857,-21.0,0.0,ext_Latn,0.0
pwg_Latn,24474,unmod,False,head_unmod,-17.763075,,0.0,dww_Latn,0.0
pwn_Latn,561,floor21,True,else_floor21_gate,-15.092454,-21.0,0.0,szy_Latn,0.0
pww_Thai,37451,unmod,False,head_unmod,-18.650589,,0.0,tha_Thai,0.0
pxm_Latn,30440,unmod,False,head_unmod,-18.314203,,0.0,mco_Latn,0.0
qub_Latn,86392,unmod,False,head_unmod,-18.792936,,0.0,qvi_Latn,0.0
quc_Latn,100000,unmod,False,head_unmod,-19.093477,,0.0,,
quf_Latn,17558,floor21,True,else_floor21_gate,-17.56522,-21.0,0.0,quy_Latn,-2.373552
qug_Latn,100000,unmod,False,head_unmod,-18.468763,,0.0,,
quh_Latn,50801,unmod,False,head_unmod,-18.517485,,0.0,quz_Latn,0.0
qul_Latn,28854,unmod,False,head_unmod,-17.939537,,0.0,quh_Latn,0.0
qup_Latn,23884,unmod,False,head_unmod,-17.882465,,0.0,quz_Latn,0.0
qus_Latn,5732,floor21,True,else_floor21_gate,-15.713718,-21.0,0.0,ext_Latn,0.0
quw_Latn,28537,unmod,False,head_unmod,-17.43222,,0.0,qvi_Latn,0.0
quy_Latn,100000,unmod,False,head_unmod,-18.626448,,0.0,,
quz_Latn,100000,unmod,False,head_unmod,-18.562263,,0.0,,
qva_Latn,10970,floor21,True,else_floor21_gate,-16.830826,-21.0,0.0,qvn_Latn,0.0
qvc_Latn,17482,floor21,True,else_floor21_gate,-17.591736,-21.0,0.0,quf_Latn,0.0
qve_Latn,17832,floor21,True,else_floor21_gate,-17.640001,-21.0,0.0,quz_Latn,-2.4377369999999985
qvh_Latn,22988,unmod,False,head_unmod,-17.674086,,0.0,qub_Latn,0.0
qvi_Latn,100000,unmod,False,head_unmod,-18.561649,,0.0,,
qvm_Latn,16650,floor21,True,else_floor21_gate,-17.361477,-21.0,0.0,qvh_Latn,-3.325914000000001
qvn_Latn,17810,floor21,True,else_floor21_gate,-17.476244,-21.0,0.0,qub_Latn,-2.207063999999999
