lang,N,category,support,f1_baseline,f1_freq_prior,f1_learned_bias,f1_floor21,f1_margin_q5,f1_margin_q5_head,f1_gt_margin_adaptive
mzl_Latn,11046,mid,1728,0.9985553308292402,0.9988439306358381,0.9985553308292402,0.9991326973113617,0.9985553308292402,0.9985553308292402,0.9962242230612838
mzm_Latn,17809,mid,2657,1.0,1.0,1.0,1.0,1.0,1.0,0.9998117824204781
mzn_Arab,25413,head,4258,0.2584839511215495,0.277669546039331,0.4995383194829177,0.2630756949987853,0.25843996732915875,0.25843996732915875,0.25485118547166635
mzw_Latn,17739,mid,2824,0.9994687444660882,0.9992917847025495,0.9992917847025495,0.9998229148220293,0.9994687444660882,0.9994687444660882,0.9996457669146298
mzz_Latn,1662,mid,45,0.8737864077669902,0.9473684210526316,0.9,0.9473684210526316,0.8653846153846153,0.8737864077669902,0.9887640449438202
nab_Latn,17051,mid,1484,1.0,1.0,1.0,1.0,1.0,1.0,1.0
naf_Latn,30339,head,1067,0.996265172735761,0.996265172735761,0.997196261682243,0.996265172735761,0.996265172735761,0.996265172735761,0.9967304997664642
nah_Latn,14383,mid,2176,0.785204991087344,0.7916666666666666,0.789426523297491,0.7954136690647482,0.7850300735130319,0.785204991087344,0.790833520557178
nak_Latn,24401,head,1092,0.9949840401276789,0.9963470319634703,0.9963470319634703,0.9949794614331354,0.9949840401276789,0.9949840401276789,0.995433789954338
nan_Latn,41646,head,7094,0.945176772797945,0.9430576170557281,0.958546745885406,0.9363210702341137,0.942000673627484,0.9365206910405786,0.9447107270640653
nap_Latn,26109,head,4380,0.6212312023112823,0.6858969105957551,0.813976185828616,0.6204190419782336,0.619030043552078,0.6184821889519876,0.6211391748759351
naq_Latn,92558,head,15886,0.9994017820597588,0.9993703563782899,0.9994332493702771,0.9991503288542027,0.9994017820597588,0.9994018197273558,0.9994018197273558
nas_Latn,24606,head,2739,0.9990870914734343,0.9990870914734343,0.9990870914734343,0.9994520547945205,0.9990870914734343,0.9990870914734343,0.9994520547945205
nav_Latn,81124,head,13909,0.9981296309618012,0.9980581127733027,0.9981655336138988,0.9984178353110392,0.9981296309618012,0.9981656655756572,0.998237727027513
naw_Latn,17827,mid,1527,0.9993451211525868,0.9996724533245988,0.9993451211525868,0.9993451211525868,0.9993451211525868,0.9993451211525868,0.9996724533245988
nba_Latn,100000,head,23593,0.9907976760951613,0.9894242565252337,0.9901303971088615,0.9900654536211315,0.9903188221586696,0.9893565246831291,0.981147901943926
nbc_Latn,10982,mid,1723,0.9945070829719571,0.9953676896352055,0.9950824414231993,0.9953703703703705,0.9945070829719571,0.9945070829719571,0.9950509461426491
nbe_Latn,11062,mid,1734,0.9985603224877627,0.9991356957649092,0.998847926267281,0.9982718894009217,0.9985603224877627,0.9985603224877627,0.9965317919075144
nbl_Latn,100000,twin,36242,0.9036586841645267,0.9034573610065598,0.9129755080771236,0.9016512283527991,0.903646533641693,0.9036222335762497,0.9015040721310595
nbq_Latn,3157,mid,354,0.9725274725274725,0.9860724233983287,0.976551724137931,0.9860724233983287,0.9725274725274725,0.9725274725274725,0.9773371104815863
nbu_Latn,30552,head,5133,0.9962991819244255,0.9963962209019188,0.9965903555772041,0.9962021618463337,0.9961051606621227,0.9961051606621227,0.9962021618463337
nca_Latn,24465,head,1122,0.9977767896843042,0.9977767896843042,0.9977767896843042,0.9977767896843042,0.9977767896843042,0.9977767896843042,0.9977767896843042
nch_Latn,100000,head,30141,0.955044955044955,0.9554144511555073,0.957282252670931,0.9555234259354883,0.9550120564932828,0.9550120564932828,0.9553224419604471
ncj_Latn,100000,head,30051,0.9745731191885039,0.9750932946083315,0.9758245466048081,0.9757110304667062,0.9745731191885039,0.9745731191885039,0.9748730150694409
ncl_Latn,17768,mid,1498,0.9913621262458472,0.9933422103861518,0.9933422103861518,0.9913563829787235,0.9913621262458472,0.9913621262458472,0.9946631087391595
ncq_Laoo,4269,mid,552,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nct_Latn,11027,mid,1735,0.9936926605504587,0.9959770114942529,0.9954049396898333,0.9951191501579099,0.9936926605504587,0.9936926605504587,0.995958429561201
ncu_Latn,17218,mid,2769,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ncx_Latn,100000,head,23342,0.9207885228929409,0.9197295532573666,0.9274034757298177,0.919641916798315,0.9206329087183387,0.9203412738638282,0.9158581465373035
ndc_Latn,100000,head,29612,0.9420367921910452,0.9415631966933004,0.9547166072136345,0.9414393840532428,0.9420233081970424,0.9420233081970424,0.9394634519335577
nde_Latn,100000,twin,39746,0.8251423750263657,0.8250773268347549,0.8500189753320684,0.8240077807333106,0.8251423750263657,0.8251230372627139,0.8235528194564735
ndh_Latn,625,flat_magnet,28,0.44067796610169485,0.7027027027027025,0.48148148148148157,0.8771929824561403,0.8666666666666666,0.8524590163934426,0.8620689655172413
ndi_Latn,11030,mid,1732,0.9985586624387431,0.9985586624387431,0.9985586624387431,0.9994229659549912,0.9985586624387431,0.9985586624387431,0.9985561651747039
ndj_Latn,17827,mid,1565,0.9864310508046702,0.9889275545713382,0.9858088930936614,0.9870539943163877,0.9861198738170347,0.9864310508046702,0.997764292558288
