lang,N,category,support_derive,support_judge,f1_baseline,f1_unmod_gate,f1_floor21,f1_floor21_gate,f1_gt_min,f1_gt_margin_adaptive,f1_freq_prior,f1_learned_bias,f1_margin_q5,f1_margin_q5_head
akh_Latn,24012,head,440,628,0.996594778660613,0.996594778660613,0.9977324263038548,0.9977324263038548,0.996594778660613,0.996594778660613,0.996594778660613,0.9977272727272727,0.996594778660613,0.996594778660613
akp_Latn,17785,mid,1041,1471,0.9990403071017274,1.0,0.9990403071017274,1.0,0.9990403071017274,1.0,0.99951992318771,0.99951992318771,0.9990403071017274,0.9990403071017274
ald_Latn,11035,mid,681,1054,0.9992663242846662,0.9963154016212232,1.0,0.9903632320237212,1.0,0.9948339483394834,0.9992663242846662,0.9992663242846662,0.9992663242846662,0.9992663242846662
alj_Latn,13407,mid,827,1325,0.9963855421686747,0.994535519125683,0.9957805907172996,0.9939246658566221,0.9957805907172996,0.9933130699088146,0.9987922705314011,0.9963855421686747,0.9963855421686747,0.9963855421686747
aln_Latn,62542,twin,4240,6401,0.8628092414639132,0.8628092414639132,0.8709944180277032,0.8709944180277032,0.8716251163752974,0.8716251163752974,0.8646655055834443,0.884102133025113,0.8626328699918234,0.8626328699918234
alp_Latn,17561,mid,570,954,0.9956255468066492,0.9991220368744512,0.9956255468066492,0.9991220368744512,0.9956255468066492,0.9991220368744512,0.9947552447552447,0.9956255468066492,0.9947552447552447,0.9956255468066492
alq_Latn,17867,mid,703,935,0.9950319375443577,0.997864768683274,0.9978678038379531,0.9985754985754985,0.9964412811387902,0.9971509971509971,0.9957386363636364,0.9964463397299218,0.9950319375443577,0.9950319375443577
als_Latn,100000,twin,32786,49026,0.962827920773723,0.961292110611566,0.9647653852677676,0.9628058526988811,0.9649084904786889,0.9631759405894925,0.9626146612194557,0.9666164118027136,0.962846240595696,0.9628473885035453
alt_Cyrl,84843,head,5311,7750,0.985797047280882,0.985797047280882,0.985328473974395,0.985328473974395,0.9850383392556573,0.9850383392556573,0.9853366956196881,0.9888461898959602,0.9857049425394749,0.9857049425394749
aly_Latn,6317,mid,363,544,0.9958847736625513,0.9972527472527473,0.9972527472527473,0.9917127071823205,0.9958847736625513,0.9958734525447042,0.9958847736625513,0.9958847736625513,0.9958847736625513,0.9958847736625513
alz_Latn,92770,head,6330,9626,0.9921732943315676,0.9921732943315676,0.9913139608338597,0.9913139608338597,0.9918389984945725,0.9918389984945725,0.9914786176424176,0.991096052320542,0.9921745316575764,0.9919393077287815
ame_Latn,34032,head,2293,3454,0.9978204010462075,0.9978204010462075,0.997384481255449,0.997384481255449,0.9976019184652278,0.9976019184652278,0.9976029636086293,0.9982555604012211,0.9978204010462075,0.9978204010462075
amf_Latn,13325,mid,832,1274,0.9934249850567842,0.9927797833935018,0.9934328358208956,0.9884918231374924,0.994620442319187,0.9939759036144578,0.9946140035906643,0.9952095808383233,0.994026284348865,0.9934249850567842
amh_Ethi,100000,head,41496,61911,0.9948921338861847,0.9947528307097486,0.994488671157379,0.9942181277289956,0.994091225710374,0.9938943201583398,0.9950022826113074,0.9951177276990789,0.9949042136384396,0.9949042136384396
ami_Latn,87543,head,5984,9040,0.9957332887141304,0.9957332887141304,0.996151915676761,0.996151915676761,0.9943834353256769,0.9943834353256769,0.996068590547888,0.9963192236908148,0.9957332887141304,0.9956499916345993
amk_Latn,17696,mid,572,942,0.9921807124239792,0.9973753280839894,0.9930434782608696,0.9973753280839894,0.9939077458659704,0.9973753280839894,0.9930434782608696,0.9921807124239792,0.9921807124239792,0.9921807124239792
amm_Latn,24436,head,413,631,0.9975845410628019,0.9975845410628019,0.9975845410628019,0.9975845410628019,0.9975845410628019,0.9975845410628019,0.9975845410628019,0.9975845410628019,0.9975845410628019,0.9975845410628019
amn_Latn,37915,head,1278,1845,0.9984375,0.9984375,0.9984375,0.9984375,0.9988276670574443,0.9988276670574443,0.9984375,0.9984375,0.9984375,0.9984375
amp_Latn,30724,head,427,621,0.9953379953379953,0.9953379953379953,0.9941792782305006,0.9941792782305006,0.9964994165694282,0.9964994165694282,0.9953379953379953,0.9941792782305006,0.9953379953379953,0.9953379953379953
amr_Latn,23701,head,404,626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
amu_Latn,17900,mid,1129,1808,0.9977846699158174,0.9968957871396896,0.9977846699158174,0.9968930315135375,0.9977846699158174,0.997338065661047,0.9977846699158174,0.9977846699158174,0.9977846699158174,0.9977846699158174
amx_Latn,1656,mid,40,56,0.9876543209876543,0.9876543209876543,1.0,0.9743589743589743,1.0,1.0,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543
ang_Latn,490,flat_magnet,10,12,0.04747774480712166,0.13559322033898305,0.19512195121951217,0.6666666666666666,0.02531645569620253,0.13461538461538458,0.1095890410958904,0.0642570281124498,0.13445378151260504,0.1758241758241758
anm_Latn,30734,head,2050,3114,0.9953714981729598,0.9953714981729598,0.9951290793960058,0.9951290793960058,0.9953692420180356,0.9953692420180356,0.9953714981729598,0.9963441384352912,0.9953714981729598,0.9953714981729598
ann_Latn,22124,head,679,1071,0.9992641648270787,0.9992641648270787,0.9992641648270787,0.9992641648270787,0.9992641648270787,0.9992641648270787,0.9992641648270787,1.0,0.9992641648270787,0.9985294117647059
anp_Deva,4499,tight_lowres,171,279,0.012482486307476757,0.018746816097809472,0.013369713506139153,0.019616296615649925,0.011921845678330942,0.017983074753173484,0.021387887946065325,0.09467455621301775,0.012480896586856851,0.012482486307476757
anv_Latn,17797,mid,580,938,0.9991386735572783,1.0,0.9991386735572783,1.0,0.9991386735572783,1.0,0.9991386735572783,0.9982788296041308,0.9991386735572783,0.9991386735572783
any_Latn,11974,mid,767,1132,0.9993485342019545,0.9980404964075767,0.9986979166666667,0.9967298888162198,0.9993485342019545,0.9973856209150326,1.0,0.9993485342019545,0.9993485342019545,0.9993485342019545
aoi_Latn,3242,mid,147,222,0.98989898989899,0.9932432432432432,0.98989898989899,0.9655172413793104,0.9932432432432432,0.9829351535836177,0.98989898989899,0.9865771812080537,0.98989898989899,0.98989898989899
aoj_Latn,55040,head,1842,2835,1.0,1.0,0.9997286295793759,0.9997286295793759,0.9997286295793759,0.9997286295793759,1.0,0.9997286295793759,1.0,1.0
aom_Latn,17715,mid,1173,1678,0.9987228607918263,0.9995739241585002,0.9987228607918263,0.9995739241585002,0.9991482112436115,0.9995739241585002,0.9991482112436115,1.0,0.9987228607918263,0.9987228607918263
aoz_Latn,13501,mid,884,1287,0.9904761904761905,0.9937888198757764,0.9904655075715086,0.9891984081864695,0.9915872125630959,0.9915110356536503,0.9921436588103255,0.9932584269662922,0.9904761904761905,0.9904761904761905
apb_Latn,10888,mid,664,1026,0.9977460555972953,0.9977426636568848,0.9984962406015038,0.9916476841305999,0.9984962406015038,0.9977358490566037,0.9992475545522949,0.9977460555972953,0.9977460555972953,0.9977460555972953
apc_Arab,79058,head,5357,8230,0.7012497859955488,0.7012497859955488,0.7022900763358778,0.7022900763358778,0.7095152603231598,0.7095152603231598,0.6860623547327082,0.6995876881771981,0.7012497859955488,0.7011897629033639
ape_Latn,59332,head,937,1416,0.9973390101117615,0.9973390101117615,0.9973390101117615,0.9973390101117615,0.9973361747469365,0.9973361747469365,0.9968085106382978,0.9984017048481619,0.9973390101117615,0.9973390101117615
apn_Latn,16297,mid,562,834,0.9991111111111112,1.0,0.9991111111111112,0.9991095280498664,0.9991111111111112,1.0,0.9982238010657194,0.9982238010657194,0.9991111111111112,0.9991111111111112
apr_Latn,24377,head,391,625,0.9949109414758269,0.9949109414758269,0.9974489795918366,0.9974489795918366,0.9987228607918263,0.9987228607918263,0.9974489795918366,0.9961783439490446,0.9949109414758269,0.9949109414758269
apt_Latn,11049,mid,672,1064,0.9948109710896961,0.9955357142857143,0.9962880475129918,0.9955290611028316,0.9962880475129918,0.9962769918093819,0.9955489614243324,0.9955489614243324,0.9940740740740741,0.9948109710896961
apu_Latn,11186,mid,714,1044,0.9957924263674615,0.9957865168539325,0.9950946040644708,0.9915254237288135,0.9950946040644708,0.9950738916256158,0.9957924263674615,0.9957924263674615,0.9957924263674615,0.9957924263674615
apw_Latn,11058,mid,719,1018,0.9979181124219293,0.9993041057759221,0.9993050729673384,0.9887482419127989,0.9993050729673384,0.9979094076655053,0.9979181124219293,0.9979181124219293,0.9979181124219293,0.9979181124219293
apy_Latn,36974,head,2246,3422,0.9971078976640713,0.9971078976640713,0.9968875055580257,0.9968875055580257,0.9968875055580257,0.9968875055580257,0.9962197020235712,0.9968861209964414,0.9968861209964414,0.9968861209964414
apz_Latn,24230,head,1034,1603,0.9985514244326413,0.9985514244326413,0.9985514244326413,0.9985514244326413,0.9985514244326413,0.9985514244326413,0.9990338164251207,0.9990338164251207,0.9985514244326413,0.9985514244326413
aqz_Latn,271,flat_magnet,6,5,0.6666666666666666,0.6666666666666666,0.8,0.8,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.7272727272727272,0.6666666666666666,0.6666666666666666
arb_Arab,100000,head,426544,639083,0.9520166293681795,0.9523360583980929,0.9524088213255496,0.9526908856369015,0.9480483860056946,0.94884718788552,0.9552227144710996,0.9709182997881356,0.9520230477515702,0.9520295835737183
arb_Latn,847,isolated_tail,15,23,0.08670520231213873,0.37037037037037035,0.1923076923076923,0.8571428571428571,0.08174386920980925,0.4166666666666667,0.1621621621621622,0.09646302250803859,0.8333333333333333,0.6976744186046512
arc_Syrc,410,flat_magnet,7,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
are_Latn,6673,mid,374,589,0.9973333333333333,0.9986648865153538,0.9986648865153538,0.9891891891891893,0.996005326231691,0.9919354838709676,0.9986648865153538,1.0,0.9973333333333333,0.9973333333333333
arg_Latn,25914,flat_magnet,1733,2614,0.4150562081596564,0.4150562081596564,0.41120321527254455,0.41120321527254455,0.4067964777378147,0.4067964777378147,0.47780870074703385,0.6906101254868022,0.4150991036485292,0.4147849123249653
arl_Latn,24447,head,413,651,0.9963811821471652,0.9963811821471652,0.9963811821471652,0.9963811821471652,0.9963811821471652,0.9963811821471652,0.9951807228915662,0.9963811821471652,0.9963811821471652,0.9963811821471652
arn_Latn,100000,head,9499,14303,0.9867972742759795,0.986870780843034,0.9876648234793705,0.9874681393372982,0.9865786109927568,0.9870861455067226,0.9865928921047031,0.9873848938095492,0.9867447431461274,0.9866922176088577
arp_Latn,1963,mid,48,96,0.9696969696969697,0.9791666666666666,1.0,0.9787234042553191,0.9896907216494846,0.9894736842105264,0.9795918367346939,0.9795918367346939,0.9696969696969697,0.9696969696969697
arq_Arab,2712,tight_lowres,112,159,0.406113537117904,0.46361185983827485,0.42990654205607476,0.48850574712643674,0.26379542395693134,0.3757575757575758,0.49855072463768124,0.5107692307692308,0.406113537117904,0.406113537117904
arr_Latn,572,flat_magnet,12,13,0.5,0.6896551724137931,0.8181818181818182,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.6896551724137931,0.4878048780487806,0.5882352941176471,0.6896551724137931
ars_Arab,18539,head,1193,1860,0.07283977900552485,0.07283977900552485,0.07372239888923726,0.07372239888923726,0.06656621166459847,0.06656621166459847,0.08432066471764887,0.15922899643829877,0.07283655971006807,0.07279151943462897
ary_Arab,100000,head,11492,17174,0.6487106441229791,0.646549843670472,0.64822804882546,0.645278230922603,0.6562427790187167,0.6492267561021055,0.6340209814827854,0.7302659349936682,0.6486626465909511,0.6485426838289688
arz_Arab,100000,head,11633,17428,0.49615743271487833,0.49696283007585057,0.4909919823927056,0.49240084023229946,0.4870855699400063,0.4886634291193665,0.4978666496847736,0.45818766606069083,0.4960776748971193,0.4960298325135821
asg_Latn,17719,mid,646,968,0.9969088098918083,0.9984520123839009,0.9969088098918083,0.9984520123839009,0.9969088098918083,0.9984520123839009,0.9969088098918083,0.9976798143851509,0.9969088098918083,0.9969088098918083
asm_Beng,100000,head,16662,24984,0.992104790956397,0.992047357091605,0.9911885062277845,0.991071695183493,0.9910690283461274,0.9910125108238033,0.9919564632359538,0.9941130534030156,0.992104790956397,0.9921349322647208
asm_Latn,455,flat_magnet,5,16,0.056818181818181816,0.17857142857142855,0.24242424242424243,0.6666666666666666,0.03215434083601287,0.13333333333333333,0.1639344262295082,0.08403361344537816,0.17142857142857143,0.25641025641025644
aso_Latn,23837,head,983,1585,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9994916115912558,0.9994916115912558,0.9989837398373984,0.9989837398373984
ast_Latn,100000,head,61888,92359,0.927324932451677,0.9231579670644282,0.9252997988545457,0.9214231296663111,0.9267992176310238,0.9225847826418896,0.9247509156668884,0.9575493401138153,0.9272749665163108,0.9272546740661489
ata_Latn,27005,head,1247,1870,0.9979991996798719,0.9979991996798719,0.9987985582699239,0.9987985582699239,0.9983987189751801,0.9983987189751801,0.9987985582699239,0.9987985582699239,0.9979991996798719,0.9979991996798719
atb_Latn,25098,head,704,1023,0.9992902767920511,0.9992902767920511,1.0,1.0,1.0,1.0,0.9992902767920511,0.9992902767920511,0.9992902767920511,0.9992902767920511
atd_Latn,17597,mid,684,984,0.9956268221574345,0.9985380116959064,0.9963530269876003,0.9985380116959064,0.9963530269876003,0.9985380116959064,0.997080291970803,0.997080291970803,0.9956268221574345,0.9956268221574345
atg_Latn,17802,mid,728,1101,0.9965776865160849,0.9993136582017845,0.9993136582017845,0.9993136582017845,0.9993136582017845,0.9993136582017845,0.9965776865160849,0.9965776865160849,0.9965776865160849,0.9965776865160849
ati_Latn,10154,mid,632,922,0.8675213675213675,0.9447470817120623,0.8644428672817601,0.952988047808765,0.9171686746987951,0.9581689029202841,0.8743718592964823,0.8535388927820603,0.8589562764456983,0.8675213675213675
atj_Latn,1662,mid,40,56,0.6782608695652174,0.9285714285714285,0.78,0.9268292682926829,0.6902654867256637,0.9397590361445783,0.7959183673469388,0.7358490566037736,0.6724137931034483,0.6782608695652174
atq_Latn,6661,mid,400,557,0.9925373134328358,0.995,0.9937733499377336,0.9987484355444306,0.9962546816479401,0.9974937343358395,0.995,0.9950124688279303,0.9925373134328358,0.9925373134328358
att_Latn,17829,mid,651,897,0.9977011494252873,0.9984662576687117,0.9992325402916347,0.9992325402916347,0.9992325402916347,0.9992325402916347,0.9977011494252873,0.9984662576687117,0.9977011494252873,0.9977011494252873
auc_Latn,17817,mid,617,915,1.0,1.0,1.0,0.9991889699918897,1.0,1.0,1.0,1.0,1.0,1.0
aui_Latn,4581,mid,251,339,0.992094861660079,0.9940119760479043,0.992094861660079,0.996,0.9881889763779527,0.99203187250996,0.994059405940594,0.992094861660079,0.992094861660079,0.992094861660079
auy_Latn,24037,head,860,1168,0.9988385598141696,0.9988385598141696,1.0,1.0,1.0,1.0,0.999418942475305,1.0,0.9988385598141696,0.9988385598141696
ava_Cyrl,17634,mid,1179,1649,0.9869911875786823,0.9974554707379135,0.9882451721242653,0.998303647158609,0.9877997475809844,0.9974511469838573,0.9907329401853412,0.9923986486486486,0.9869911875786823,0.9869911875786823
avk_Latn,3056,flat_magnet,135,200,0.4297253634894992,0.7852760736196319,0.6022988505747127,0.9097472924187726,0.397037037037037,0.8338762214983713,0.5954545454545455,0.58719646799117,0.42088607594936706,0.4297253634894992
avn_Latn,11063,mid,618,882,0.9959709911361805,0.9975669099756691,0.9959709911361805,0.9959382615759546,0.9959709911361805,0.9983792544570502,0.9983844911147012,0.9983844911147012,0.9959709911361805,0.9959709911361805
avt_Latn,24340,head,435,680,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9977011494252873,0.9988492520138089,0.9965556831228473,0.9965556831228473
avu_Latn,17019,mid,1131,1656,1.0,1.0,1.0,1.0,1.0,1.0,0.9995581087052585,1.0,1.0,1.0
awa_Deva,18700,head,1242,1819,0.7634643377001455,0.7634643377001455,0.7620777333817652,0.7620777333817652,0.7606961566352428,0.7606961566352428,0.8004587155963303,0.8757297748123436,0.7634643377001455,0.7631866133139322
awb_Latn,24529,head,407,682,0.9951100244498777,0.9951100244498777,0.9951100244498777,0.9951100244498777,0.996328029375765,0.996328029375765,0.996328029375765,0.9951100244498777,0.9951100244498777,0.9951100244498777
awi_Latn,6621,mid,361,602,0.9958620689655172,0.98744769874477,0.994475138121547,0.9803370786516854,0.994475138121547,0.9831932773109244,0.9958620689655172,0.9958620689655172,0.9958620689655172,0.9958620689655172
awx_Latn,4174,mid,28,60,0.8115942028985507,0.9655172413793104,0.888888888888889,0.9818181818181818,0.8615384615384616,1.0,0.8750000000000001,0.8615384615384616,0.8115942028985507,0.8115942028985507
ayo_Latn,6717,mid,415,561,0.9916367980884111,0.9963898916967511,0.9975961538461539,0.9902912621359224,0.9975961538461539,0.9963811821471653,0.9940119760479043,0.9952038369304557,0.9916367980884111,0.9916367980884111
ayp_Arab,6764,mid,414,576,0.9764150943396226,0.9853300733496332,0.9822064056939501,0.9840881272949816,0.9775678866587957,0.9816849816849818,0.9845422116527943,0.9594438006952491,0.9764150943396226,0.9764150943396226
ayr_Latn,100000,head,34591,51877,0.9946565993901553,0.9945731034883046,0.9947747329307942,0.994516016713092,0.9946281831644357,0.9945876924416327,0.9945559862375333,0.9946999288483599,0.994642157076273,0.9946132737066775
azb_Arab,100000,head,18135,27067,0.9805617916005038,0.9798988103377546,0.980482330075826,0.9798452156315804,0.9810989493320166,0.9794031565414808,0.979794941900205,0.9880906220572758,0.980562855891371,0.980562855891371
azg_Latn,17785,mid,1133,1788,0.9986743261157756,0.9986743261157756,0.9991166077738516,0.9986743261157756,0.9986743261157756,0.9986743261157756,0.9986743261157756,0.9986743261157756,0.9986743261157756,0.9986743261157756
azj_Cyrl,26412,head,1759,2541,0.9963183234211271,0.9963183234211271,0.9960339943342776,0.9960339943342776,0.9963162368943044,0.9963162368943044,0.9963183234211271,0.9963183234211271,0.9960362400906002,0.9960362400906002
azj_Latn,100000,head,91593,137418,0.9932778629297131,0.9942559488058708,0.9935493048678401,0.994056877159089,0.9932057704415428,0.9941044816856814,0.9935908653425496,0.9950456294787784,0.9933221671209783,0.9933116591682812
azz_Latn,17799,mid,611,906,0.987075928917609,0.9991809991809992,0.9894736842105264,0.9991809991809992,0.9902755267423015,0.9991809991809992,0.987075928917609,0.987075928917609,0.987075928917609,0.987075928917609
bak_Cyrl,100000,head,19930,29861,0.9746180073241572,0.9738805970149254,0.9744754979928805,0.9735887096774194,0.9743227207311839,0.9734401774014716,0.9747742293527067,0.9748815045750641,0.9745933932720476,0.9745933932720476
bal_Arab,39095,head,2588,3771,0.9507951356407858,0.9507951356407858,0.9482726423902894,0.9482726423902894,0.9528638497652583,0.9528638497652583,0.9531484257871065,0.9707401032702238,0.9507951356407858,0.9507951356407858
bam_Latn,18697,head,1164,1869,0.7547989858746831,0.7547989858746831,0.7416607523066004,0.7416607523066004,0.7411598302687411,0.7411598302687411,0.7733636019674612,0.7791010372646946,0.7547989858746831,0.7539797395079595
ban_Latn,41792,head,2156,3215,0.9413339281730984,0.9413339281730984,0.9369169258107507,0.9369169258107507,0.9410977242302544,0.9410977242302544,0.9452669358456707,0.950089928057554,0.9404947626476488,0.9402852049910874
bao_Latn,17847,mid,615,907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bar_Latn,100000,head,7575,11777,0.8869260088329604,0.8610674582387521,0.8805468937395058,0.8556230124313385,0.8863760053214004,0.8579555349161201,0.8783542039355993,0.9322963151855157,0.8863897454501481,0.8860682985796312
bas_Latn,100000,head,7499,11361,0.9968589186660429,0.996531946111778,0.9971958873013754,0.9961353944562901,0.9957190635451505,0.9963995199359915,0.9970615733938827,0.9971270127614085,0.9968593384563983,0.9968593384563983
bav_Latn,17825,mid,1152,1724,0.998262380538662,0.998262380538662,0.998262380538662,0.998262380538662,0.998262380538662,0.998262380538662,0.998262380538662,0.998262380538662,0.998262380538662,0.998262380538662
bba_Latn,84918,head,5275,7907,0.996389891696751,0.996389891696751,0.9962952408093474,0.9962952408093474,0.9961991638160395,0.9961991638160395,0.9962952408093474,0.9964845605700712,0.996389891696751,0.9962952408093474
bbb_Latn,21471,head,928,1299,0.9957081545064378,0.9957081545064378,0.9957081545064378,0.9957081545064378,0.9962426194310252,0.9962426194310252,0.9962426194310252,0.9973132724341751,0.9957081545064378,0.9957081545064378
bbc_Latn,100000,head,18032,27089,0.986778711484594,0.9895322939866369,0.9868457878533445,0.9894783722095419,0.9868660561763141,0.9896419223701063,0.9876418945367109,0.9871809225257501,0.9867510713985602,0.9867234328609042
bbj_Latn,11052,mid,722,1017,0.9993069993069993,0.9993069993069993,0.9993069993069993,0.9979181124219293,0.9993069993069993,0.9993069993069993,0.9993069993069993,0.9993069993069993,0.9993069993069993,0.9993069993069993
bbk_Latn,4286,mid,215,339,0.9976798143851509,0.9976798143851509,0.9976798143851509,0.9930069930069931,0.9976798143851509,0.9953488372093023,1.0,0.9976798143851509,0.9976798143851509,0.9976798143851509
bbo_Latn,6704,mid,419,555,0.9940546967895362,0.9964071856287425,0.9964243146603098,0.9927884615384616,0.9964243146603098,0.9964071856287425,0.9952380952380953,0.9952380952380953,0.9940546967895362,0.9940546967895362
bbr_Latn,23818,head,434,653,0.9942726231386024,0.9942726231386024,0.9931350114416476,0.9931350114416476,0.9954128440366972,0.9954128440366972,0.9942726231386024,0.9965556831228473,0.9931350114416476,0.9919999999999999
bch_Latn,22386,head,970,1450,0.9979402677651905,0.9979402677651905,0.9974266598044261,0.9974266598044261,0.9984544049459042,0.9984544049459042,0.9974266598044261,0.9989690721649485,0.9979402677651905,0.9979402677651905
bci_Latn,100000,head,22318,33846,0.9971696841726942,0.9975328578477549,0.9974401580814658,0.9976452647395215,0.9967640449438203,0.9978243803969945,0.9972600278488972,0.9972373829256788,0.9971696841726942,0.9971696841726942
bcl_Latn,100000,head,73099,108989,0.9902541878146441,0.990138825031052,0.9900550816609662,0.989906198321588,0.9901644298528784,0.9900097432449123,0.9902720663449194,0.9904891397650096,0.990240719755503,0.9902547232657323
bco_Latn,3937,mid,23,68,0.9583333333333334,1.0,0.9787234042553191,0.9777777777777777,0.9787234042553191,1.0,1.0,0.9787234042553191,0.9583333333333334,0.9583333333333334
bcw_Latn,17698,mid,993,1504,1.0,0.9994962216624685,0.9994967287367891,0.998992950654582,0.9994967287367891,0.998992950654582,1.0,1.0,1.0,1.0
bdd_Latn,30992,head,702,1055,0.9985775248933144,0.9985775248933144,0.9992882562277581,0.9992882562277581,0.9992882562277581,0.9992882562277581,0.9985775248933144,0.9992882562277581,0.9985775248933144,0.9985775248933144
bdh_Latn,12360,mid,821,1149,0.9981740718198417,0.9975579975579976,0.9987819732034104,0.9920196439533456,0.9987819732034104,0.9951040391676866,0.9987834549878346,0.9981740718198417,0.9981740718198417,0.9981740718198417
bdq_Latn,4240,mid,217,324,0.9886104783599089,0.9908256880733944,0.9908675799086757,0.976525821596244,0.9908675799086757,0.9931034482758622,0.9886104783599089,0.9886104783599089,0.9886104783599089,0.9886104783599089
bea_Latn,1152,mid,17,34,0.6538461538461539,0.7804878048780487,0.9189189189189189,0.9142857142857143,0.7727272727272727,0.8888888888888888,0.8292682926829268,0.6799999999999999,0.6415094339622641,0.6538461538461539
bef_Latn,24278,head,1104,1614,0.9981916817359855,0.9981916817359855,0.9981916817359855,0.9981916817359855,0.9981916817359855,0.9981916817359855,0.9986431478968791,0.9986431478968791,0.9981916817359855,0.9981916817359855
bel_Cyrl,100000,head,50503,75663,0.983734892481557,0.982178488986267,0.9836917615447226,0.9820834800297304,0.9838948701088397,0.9820796243764062,0.9826409626286263,0.9911402805412843,0.9836962919364332,0.9836866422734718
bem_Latn,100000,head,87305,131419,0.9906143246569513,0.9909195402298852,0.9904144169009873,0.9905338843260206,0.9901864911816477,0.9905734124247022,0.9907919392107049,0.990869785198473,0.9906376518218624,0.9906494761176349
ben_Beng,100000,head,113222,170499,0.9917456027665787,0.9931969166455873,0.991853297125765,0.993129953933412,0.9914813398660844,0.9930406377048306,0.9926279887732263,0.9937657961246841,0.9917456027665787,0.9917456027665787
ben_Latn,3910,mid,208,276,0.37488457987072943,0.6973451327433628,0.45232815964523276,0.8336842105263158,0.3665768194070081,0.7168458781362007,0.505,0.4692218350754936,0.3634735899731424,0.37488457987072943
beq_Latn,11039,mid,663,1076,0.9778434268833087,0.9893778452200304,0.9829250185597624,0.9916476841305999,0.9836552748885586,0.9908814589665653,0.9821958456973293,0.9814677538917717,0.9778434268833087,0.9778434268833087
bew_Latn,16291,mid,1076,1579,0.6969057665260197,0.7661884451337728,0.6924147529575506,0.7678018575851393,0.6996816413158825,0.7680933852140078,0.7566742944317315,0.8141738772146683,0.6969057665260197,0.6969057665260197
bex_Latn,22281,head,1458,2180,0.9993141289437586,0.9993141289437586,0.9996571820363387,0.9996571820363387,0.9993141289437586,0.9993141289437586,0.9996569468267582,0.9993141289437586,0.9993141289437586,0.9993141289437586
bfd_Latn,17820,mid,909,1426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bfo_Latn,13446,mid,857,1291,0.9988344988344988,0.9994169096209913,0.9994169096209913,0.9988331388564761,0.9994169096209913,0.9994169096209913,1.0,0.9994169096209913,0.9988344988344988,0.9988344988344988
bgr_Latn,17611,mid,715,1110,0.989590562109646,0.9971988795518206,0.989590562109646,0.9971988795518206,0.9882189882189882,0.9971988795518206,0.9930362116991643,0.9909659485753997,0.989590562109646,0.989590562109646
bgs_Latn,19527,head,794,1161,0.9924717691342535,0.9924717691342535,0.9949811794228356,0.9949811794228356,0.9937264742785445,0.9937264742785445,0.9930947897049592,0.9943431803896919,0.9924717691342535,0.9924717691342535
bgt_Latn,10924,mid,457,743,0.9967213114754099,0.9956043956043955,0.9956331877729258,0.9878453038674033,0.9967213114754099,0.9922822491730982,0.9956236323851203,0.9967213114754099,0.9967213114754099,0.9967213114754099
bgz_Latn,13364,mid,823,1322,0.9927536231884059,0.9975669099756691,0.9939540507859734,0.9932803909590714,0.9939540507859734,0.9957343083485679,0.9963636363636363,0.9957601453664446,0.992154496077248,0.9927536231884059
bhg_Latn,7106,mid,129,178,0.9485294117647058,0.9809885931558935,0.9662921348314606,0.9884169884169884,0.9699248120300751,0.9847328244274809,0.9699248120300751,0.9591078066914498,0.9485294117647058,0.9485294117647058
bhl_Latn,27070,head,812,1191,0.9969268592501537,0.9969268592501537,0.997539975399754,0.997539975399754,0.997539975399754,0.997539975399754,0.9963144963144963,0.9969268592501537,0.9969268592501537,0.9969268592501537
bho_Deva,55844,head,3125,4636,0.6714150047483382,0.6714150047483382,0.6671379757275834,0.6671379757275834,0.6833817829457365,0.6833817829457365,0.6557564660105287,0.8521711867063803,0.6714150047483382,0.6714150047483382
bhp_Latn,8035,mid,491,721,0.9705583756345177,0.975051975051975,0.9705583756345177,0.975,0.9715447154471545,0.975051975051975,0.9775051124744375,0.9745158002038736,0.9705583756345177,0.9705583756345177
bhw_Latn,96876,head,6749,9879,0.9890142739705553,0.9890142739705553,0.9887153426500263,0.9887153426500263,0.988711968303805,0.988711968303805,0.9887925881649731,0.989385558379429,0.988940367658048,0.988940367658048
bhz_Latn,6727,mid,382,586,0.9883570504527813,0.9986928104575163,0.9947916666666666,0.9920844327176782,0.9922077922077922,0.9947506561679791,0.9922077922077922,0.9909208819714656,0.9883570504527813,0.9883570504527813
bib_Latn,17804,mid,1149,1748,0.999129677980853,0.999129677980853,0.999129677980853,0.999129677980853,0.999129677980853,0.999129677980853,0.999129677980853,0.999129677980853,0.999129677980853,0.999129677980853
big_Latn,24303,head,445,639,1.0,1.0,1.0,1.0,0.9988776655443322,0.9988776655443322,1.0,1.0,1.0,1.0
